Time(sec)	Current(A)
0.510994	0.239016
0.51129	0.23966
0.511586	0.239875
0.511883	0.242453
0.512179	0.242238
0.512476	0.240734
0.512772	0.239446
0.513068	0.239231
0.513365	0.24009
0.513661	0.23966
0.513958	0.241164
0.514254	0.24009
0.51455	0.240305
0.514847	0.239875
0.515143	0.240305
0.51544	0.240305
0.515736	0.24009
0.516032	0.243741
0.516329	0.241808
0.516625	0.241593
0.516922	0.239231
0.517218	0.239875
0.517514	0.239875
0.517811	0.240305
0.518107	0.240949
0.518404	0.239231
0.5187	0.237083
0.518996	0.242667
0.519293	0.239875
0.519589	0.241379
0.519886	0.239016
0.520182	0.242882
0.520478	0.24052
0.520775	0.242023
0.521071	0.23966
0.521368	0.240949
0.521664	0.241379
0.52196	0.23966
0.522257	0.242023
0.522553	0.242882
0.52285	0.239231
0.523146	0.241164
0.523442	0.24052
0.523739	0.243097
0.524035	0.240949
0.524332	0.240949
0.524628	0.239231
0.524924	0.240734
0.525221	0.242667
0.525517	0.240305
0.525814	0.241593
0.52611	0.240305
0.526406	0.240949
0.526703	0.240949
0.526999	0.23966
0.527296	0.24052
0.527592	0.24052
0.527888	0.242453
0.528185	0.242882
0.528481	0.242453
0.528778	0.243097
0.529074	0.243956
0.52937	0.246104
0.529667	0.240949
0.529963	0.241164
0.53026	0.237942
0.530556	0.240949
0.530852	0.240949
0.531149	0.239016
0.531445	0.240949
0.531742	0.24052
0.532038	0.241808
0.532334	0.24052
0.532631	0.24052
0.532927	0.241808
0.533224	0.23966
0.53352	0.239016
0.533816	0.237727
0.534113	0.24052
0.534409	0.239231
0.534706	0.240734
0.535002	0.241164
0.535298	0.239231
0.535595	0.240734
0.535891	0.242453
0.536188	0.242023
0.536484	0.240734
0.53678	0.241593
0.537077	0.244171
0.537373	0.23966
0.53767	0.240734
0.537966	0.242882
0.538262	0.241593
0.538559	0.241379
0.538855	0.242238
0.539152	0.240305
0.539448	0.238801
0.539744	0.24052
0.540041	0.24052
0.540337	0.238587
0.540634	0.24052
0.54093	0.240949
0.541226	0.242667
0.541523	0.239875
0.541819	0.238587
0.542116	0.242453
0.542412	0.239875
0.542708	0.241808
0.543005	0.24503
0.543301	0.240949
0.543598	0.24009
0.543894	0.240734
0.54419	0.241808
0.544487	0.242238
0.544783	0.24052
0.54508	0.24009
0.545376	0.240734
0.545672	0.24052
0.545969	0.24052
0.546265	0.241808
0.546562	0.24052
0.546858	0.239446
0.547154	0.239016
0.547451	0.243312
0.547747	0.24052
0.548044	0.241593
0.54834	0.240734
0.548636	0.243312
0.548933	0.240949
0.549229	0.241808
0.549526	0.247822
0.549822	0.240734
0.550118	0.239016
0.550415	0.238372
0.550711	0.241593
0.551008	0.241379
0.551304	0.24052
0.5516	0.239875
0.551897	0.243097
0.552193	0.238372
0.55249	0.241593
0.552786	0.239875
0.553082	0.240305
0.553379	0.242453
0.553675	0.239875
0.553972	0.239231
0.554268	0.242023
0.554564	0.240949
0.554861	0.242667
0.555157	0.240734
0.555454	0.239875
0.55575	0.239875
0.556046	0.240734
0.556343	0.242882
0.556639	0.241593
0.556936	0.240734
0.557232	0.240949
0.557528	0.242023
0.557825	0.238801
0.558121	0.240734
0.558418	0.236439
0.558714	0.23966
0.55901	0.238801
0.559307	0.238801
0.559603	0.240734
0.5599	0.239875
0.560196	0.24009
0.560492	0.240305
0.560789	0.241164
0.561085	0.239446
0.561382	0.24052
0.561678	0.241164
0.561974	0.241593
0.562271	0.239231
0.562567	0.242023
0.562864	0.242238
0.56316	0.241593
0.563456	0.24009
0.563753	0.24052
0.564049	0.240949
0.564346	0.239231
0.564642	0.240949
0.564938	0.242453
0.565235	0.239016
0.565531	0.241164
0.565828	0.239875
0.566124	0.239446
0.56642	0.240949
0.566717	0.242238
0.567013	0.243312
0.56731	0.24052
0.567606	0.241593
0.567902	0.240949
0.568199	0.239875
0.568495	0.24052
0.568792	0.238801
0.569088	0.242238
0.569384	0.240734
0.569681	0.243956
0.569977	0.245889
0.570274	0.243956
0.57057	0.241379
0.570866	0.242238
0.571163	0.241593
0.571459	0.239446
0.571756	0.239446
0.572052	0.241808
0.572348	0.24052
0.572645	0.241379
0.572941	0.240734
0.573238	0.243097
0.573534	0.240734
0.57383	0.237727
0.574127	0.24052
0.574423	0.240949
0.57472	0.24052
0.575016	0.242023
0.575312	0.240949
0.575609	0.24052
0.575905	0.242882
0.576202	0.23966
0.576498	0.24009
0.576794	0.240305
0.577091	0.239231
0.577387	0.243312
0.577684	0.242238
0.57798	0.241379
0.578276	0.238801
0.578573	0.240949
0.578869	0.23966
0.579166	0.241164
0.579462	0.242667
0.579758	0.238372
0.580055	0.237727
0.580351	0.240949
0.580648	0.240734
0.580944	0.23966
0.58124	0.241164
0.581537	0.241593
0.581833	0.240949
0.58213	0.241593
0.582426	0.24009
0.582722	0.241593
0.583019	0.242453
0.583315	0.241379
0.583612	0.240305
0.583908	0.242238
0.584204	0.23966
0.584501	0.239875
0.584797	0.240734
0.585094	0.242667
0.58539	0.240949
0.585686	0.24052
0.585983	0.238801
0.586279	0.240734
0.586576	0.240734
0.586872	0.240305
0.587168	0.242023
0.587465	0.239875
0.587761	0.240305
0.588058	0.240949
0.588354	0.240949
0.58865	0.24052
0.588947	0.24052
0.589243	0.242882
0.58954	0.237727
0.589836	0.241164
0.590132	0.242882
0.590429	0.242238
0.590725	0.23966
0.591022	0.243097
0.591318	0.24009
0.591614	0.239231
0.591911	0.239016
0.592207	0.241379
0.592504	0.238587
0.5928	0.241164
0.593096	0.23966
0.593393	0.239875
0.593689	0.24052
0.593986	0.240949
0.594282	0.241164
0.594578	0.238157
0.594875	0.244386
0.595171	0.241808
0.595468	0.238372
0.595764	0.239016
0.59606	0.24009
0.596357	0.239231
0.596653	0.237942
0.59695	0.240949
0.597246	0.240949
0.597542	0.242453
0.597839	0.241379
0.598135	0.242453
0.598432	0.241808
0.598728	0.239016
0.599024	0.241379
0.599321	0.238372
0.599617	0.240949
0.599914	0.241379
0.60021	0.239016
0.600506	0.239446
0.600803	0.239446
0.601099	0.240949
0.601396	0.240734
0.601692	0.24009
0.601988	0.242882
0.602285	0.242023
0.602581	0.24009
0.602878	0.243526
0.603174	0.23966
0.60347	0.239231
0.603767	0.240734
0.604063	0.241164
0.60436	0.239875
0.604656	0.239231
0.604952	0.24009
0.605249	0.239446
0.605545	0.239016
0.605842	0.242023
0.606138	0.240734
0.606434	0.241164
0.606731	0.240305
0.607027	0.238372
0.607324	0.239231
0.60762	0.238587
0.607916	0.24052
0.608213	0.239446
0.608509	0.241164
0.608806	0.24009
0.609102	0.241808
0.609398	0.242023
0.609695	0.24052
0.609991	0.24009
0.610288	0.247178
0.610584	0.244386
0.61088	0.24052
0.611177	0.240949
0.611473	0.241379
0.61177	0.240734
0.612066	0.240949
0.612362	0.240734
0.612659	0.241379
0.612955	0.24009
0.613252	0.241808
0.613548	0.239231
0.613844	0.241593
0.614141	0.24009
0.614437	0.237942
0.614734	0.241593
0.61503	0.24052
0.615326	0.241379
0.615623	0.242453
0.615919	0.24009
0.616216	0.241379
0.616512	0.24052
0.616808	0.241593
0.617105	0.242023
0.617401	0.241164
0.617698	0.242238
0.617994	0.239231
0.61829	0.242023
0.618587	0.243741
0.618883	0.237942
0.61918	0.236868
0.619476	0.24052
0.619772	0.241379
0.620069	0.242882
0.620365	0.242453
0.620662	0.24052
0.620958	0.23966
0.621254	0.240734
0.621551	0.240734
0.621847	0.241164
0.622144	0.241808
0.62244	0.240305
0.622736	0.239446
0.623033	0.240734
0.623329	0.241808
0.623626	0.241164
0.623922	0.240734
0.624218	0.241808
0.624515	0.240305
0.624811	0.241593
0.625108	0.240305
0.625404	0.23966
0.6257	0.238801
0.625997	0.240734
0.626293	0.239446
0.62659	0.241164
0.626886	0.242238
0.627182	0.241808
0.627479	0.241379
0.627775	0.24009
0.628072	0.241379
0.628368	0.238801
0.628664	0.239875
0.628961	0.23966
0.629257	0.241164
0.629554	0.24052
0.62985	0.243741
0.630146	0.240734
0.630443	0.24052
0.630739	0.245245
0.631036	0.242238
0.631332	0.238372
0.631628	0.242023
0.631925	0.240305
0.632221	0.242238
0.632518	0.239231
0.632814	0.240734
0.63311	0.24009
0.633407	0.243741
0.633703	0.239231
0.634	0.239231
0.634296	0.243097
0.634592	0.241164
0.634889	0.239875
0.635185	0.240734
0.635482	0.240305
0.635778	0.239231
0.636074	0.240949
0.636371	0.239875
0.636667	0.242453
0.636964	0.241593
0.63726	0.241379
0.637556	0.242667
0.637853	0.243526
0.638149	0.241164
0.638446	0.239446
0.638742	0.24009
0.639038	0.239446
0.639335	0.240734
0.639631	0.242238
0.639928	0.243741
0.640224	0.241808
0.64052	0.241593
0.640817	0.242453
0.641113	0.239875
0.64141	0.241808
0.641706	0.239875
0.642002	0.23966
0.642299	0.241593
0.642595	0.241379
0.642892	0.239016
0.643188	0.242667
0.643484	0.240305
0.643781	0.242023
0.644077	0.23966
0.644374	0.24009
0.64467	0.239016
0.644966	0.240734
0.645263	0.239016
0.645559	0.241379
0.645856	0.240305
0.646152	0.241164
0.646448	0.241164
0.646745	0.241379
0.647041	0.240305
0.647338	0.242667
0.647634	0.239231
0.64793	0.33266
0.648227	0.252118
0.648523	0.26436
0.64882	0.285194
0.649116	0.262642
0.649412	0.255554
0.649709	0.257487
0.650005	0.255125
0.650302	0.25491
0.650598	0.256198
0.650894	0.262642
0.651191	0.255984
0.651487	0.256843
0.651784	0.257272
0.65208	0.258561
0.652376	0.253406
0.652673	0.256198
0.652969	0.256198
0.653266	0.256198
0.653562	0.253406
0.653858	0.258131
0.654155	0.254265
0.654451	0.255554
0.654748	0.258131
0.655044	0.256198
0.65534	0.256843
0.655637	0.257272
0.655933	0.256628
0.65623	0.256628
0.656526	0.297651
0.656822	0.286697
0.657119	0.257702
0.657415	0.287986
0.657712	0.314833
0.658008	0.327075
0.658304	0.362514
0.658601	0.356285
0.658897	0.331586
0.659194	0.342754
0.65949	0.313974
0.659786	0.299369
0.660083	0.279824
0.660379	0.285194
0.660676	0.259205
0.660972	0.259635
0.661268	0.304738
0.661565	0.277247
0.661861	0.281757
0.662158	0.265863
0.662454	0.240734
0.66275	0.241379
0.663047	0.242882
0.663343	0.241808
0.66364	0.241164
0.663936	0.242238
0.664232	0.240734
0.664529	0.242238
0.664825	0.23966
0.665122	0.239231
0.665418	0.241164
0.665714	0.238372
0.666011	0.241379
0.666307	0.241808
0.666604	0.240305
0.6669	0.239875
0.667196	0.242238
0.667493	0.24052
0.667789	0.24052
0.668086	0.240734
0.668382	0.239875
0.668678	0.241593
0.668975	0.240734
0.669271	0.241808
0.669568	0.23966
0.669864	0.24009
0.67016	0.242667
0.670457	0.242453
0.670753	0.239446
0.67105	0.240734
0.671346	0.244171
0.671642	0.240949
0.671939	0.23966
0.672235	0.241808
0.672532	0.241808
0.672828	0.242882
0.673124	0.243741
0.673421	0.24052
0.673717	0.23966
0.674014	0.238801
0.67431	0.240734
0.674606	0.238157
0.674903	0.242238
0.675199	0.238587
0.675496	0.23966
0.675792	0.240734
0.676088	0.242023
0.676385	0.239875
0.676681	0.23966
0.676978	0.241808
0.677274	0.240734
0.67757	0.240949
0.677867	0.241808
0.678163	0.239875
0.67846	0.239875
0.678756	0.241593
0.679052	0.239875
0.679349	0.240949
0.679645	0.239231
0.679942	0.241593
0.680238	0.24052
0.680534	0.241593
0.680831	0.237942
0.681127	0.241379
0.681424	0.243526
0.68172	0.24009
0.682016	0.239875
0.682313	0.237727
0.682609	0.240734
0.682906	0.241379
0.683202	0.240949
0.683498	0.24009
0.683795	0.239875
0.684091	0.240305
0.684388	0.241379
0.684684	0.240734
0.68498	0.239875
0.685277	0.239231
0.685573	0.243312
0.68587	0.242238
0.686166	0.24052
0.686462	0.241164
0.686759	0.242023
0.687055	0.239231
0.687352	0.240305
0.687648	0.24052
0.687944	0.248252
0.688241	0.240949
0.688537	0.239016
0.688834	0.239875
0.68913	0.238587
0.689426	0.241593
0.689723	0.24009
0.690019	0.24052
0.690316	0.24052
0.690612	0.241164
0.690908	0.240305
0.691205	0.240734
0.691501	0.244815
0.691798	0.243526
0.692094	0.237727
0.69239	0.242453
0.692687	0.240305
0.692983	0.24052
0.69328	0.241593
0.693576	0.242667
0.693872	0.242238
0.694169	0.240949
0.694465	0.241164
0.694762	0.242238
0.695058	0.238157
0.695354	0.243312
0.695651	0.239231
0.695947	0.241808
0.696244	0.240305
0.69654	0.240305
0.696836	0.23966
0.697133	0.239875
0.697429	0.240305
0.697726	0.24052
0.698022	0.24009
0.698318	0.240734
0.698615	0.240949
0.698911	0.240305
0.699208	0.242667
0.699504	0.24052
0.6998	0.240949
0.700097	0.241593
0.700393	0.24052
0.70069	0.240949
0.700986	0.241808
0.701282	0.242453
0.701579	0.242023
0.701875	0.242453
0.702172	0.242238
0.702468	0.243097
0.702764	0.242453
0.703061	0.241164
0.703357	0.239875
0.703654	0.240305
0.70395	0.237942
0.704246	0.239875
0.704543	0.24052
0.704839	0.23966
0.705136	0.242238
0.705432	0.238801
0.705728	0.23966
0.706025	0.241164
0.706321	0.240734
0.706618	0.240305
0.706914	0.241593
0.70721	0.239231
0.707507	0.242238
0.707803	0.240949
0.7081	0.239446
0.708396	0.241379
0.708692	0.240949
0.708989	0.238587
0.709285	0.239875
0.709582	0.23966
0.709878	0.242023
0.710174	0.24052
0.710471	0.24009
0.710767	0.239016
0.711064	0.238801
0.71136	0.241164
0.711656	0.244386
0.711953	0.243956
0.712249	0.240949
0.712546	0.240734
0.712842	0.241379
0.713138	0.241379
0.713435	0.242238
0.713731	0.242023
0.714028	0.240949
0.714324	0.241164
0.71462	0.243956
0.714917	0.241379
0.715213	0.241164
0.71551	0.239875
0.715806	0.239446
0.716102	0.238801
0.716399	0.239875
0.716695	0.240949
0.716992	0.242453
0.717288	0.243097
0.717584	0.242453
0.717881	0.240734
0.718177	0.240949
0.718474	0.240305
0.71877	0.243526
0.719066	0.241379
0.719363	0.239446
0.719659	0.241164
0.719956	0.24009
0.720252	0.23966
0.720548	0.24009
0.720845	0.241164
0.721141	0.241164
0.721438	0.239446
0.721734	0.23966
0.72203	0.241808
0.722327	0.242882
0.722623	0.242667
0.72292	0.243097
0.723216	0.242023
0.723512	0.240734
0.723809	0.238157
0.724105	0.239231
0.724402	0.23966
0.724698	0.241593
0.724994	0.242453
0.725291	0.24009
0.725587	0.240949
0.725884	0.241593
0.72618	0.242667
0.726476	0.242667
0.726773	0.24052
0.727069	0.23966
0.727366	0.239875
0.727662	0.24052
0.727958	0.242453
0.728255	0.243526
0.728551	0.24009
0.728848	0.243526
0.729144	0.240949
0.72944	0.242453
0.729737	0.241593
0.730033	0.241379
0.73033	0.241379
0.730626	0.239875
0.730922	0.238587
0.731219	0.243097
0.731515	0.238587
0.731812	0.240305
0.732108	0.244171
0.732404	0.247392
0.732701	0.24009
0.732997	0.242453
0.733294	0.240305
0.73359	0.241379
0.733886	0.243526
0.734183	0.240305
0.734479	0.23966
0.734776	0.240949
0.735072	0.240305
0.735368	0.240305
0.735665	0.24009
0.735961	0.239016
0.736258	0.241593
0.736554	0.239016
0.73685	0.241808
0.737147	0.240734
0.737443	0.24009
0.73774	0.241164
0.738036	0.24009
0.738332	0.239016
0.738629	0.239446
0.738925	0.24052
0.739222	0.241379
0.739518	0.238801
0.739814	0.24052
0.740111	0.241808
0.740407	0.242238
0.740704	0.23966
0.741	0.240305
0.741296	0.238801
0.741593	0.239446
0.741889	0.241379
0.742186	0.240734
0.742482	0.240305
0.742778	0.242667
0.743075	0.239231
0.743371	0.238801
0.743668	0.241164
0.743964	0.239446
0.74426	0.240949
0.744557	0.24052
0.744853	0.242023
0.74515	0.242238
0.745446	0.240949
0.745742	0.243312
0.746039	0.243741
0.746335	0.242882
0.746632	0.24009
0.746928	0.23966
0.747224	0.240734
0.747521	0.241808
0.747817	0.239446
0.748114	0.239231
0.74841	0.241379
0.748706	0.238801
0.749003	0.240949
0.749299	0.238372
0.749596	0.23966
0.749892	0.23966
0.750188	0.241593
0.750485	0.241808
0.750781	0.24052
0.751078	0.24009
0.751374	0.239231
0.75167	0.24009
0.751967	0.24009
0.752263	0.239875
0.75256	0.243097
0.752856	0.247178
0.753152	0.242453
0.753449	0.242667
0.753745	0.241593
0.754042	0.23966
0.754338	0.241808
0.754634	0.241379
0.754931	0.239231
0.755227	0.238372
0.755524	0.241379
0.75582	0.240734
0.756116	0.243097
0.756413	0.240949
0.756709	0.240734
0.757006	0.237727
0.757302	0.240734
0.757598	0.240734
0.757895	0.241379
0.758191	0.239446
0.758488	0.238587
0.758784	0.24052
0.75908	0.240305
0.759377	0.243526
0.759673	0.240949
0.75997	0.23966
0.760266	0.239231
0.760562	0.241379
0.760859	0.242023
0.761155	0.238801
0.761452	0.24009
0.761748	0.236868
0.762044	0.240305
0.762341	0.242453
0.762637	0.241379
0.762934	0.239875
0.76323	0.240949
0.763526	0.239875
0.763823	0.242453
0.764119	0.241593
0.764416	0.242023
0.764712	0.242238
0.765008	0.240734
0.765305	0.238587
0.765601	0.239875
0.765898	0.241379
0.766194	0.243097
0.76649	0.239016
0.766787	0.241379
0.767083	0.24009
0.76738	0.24052
0.767676	0.242238
0.767972	0.241164
0.768269	0.240734
0.768565	0.24052
0.768862	0.23966
0.769158	0.240734
0.769454	0.239016
0.769751	0.240949
0.770047	0.241593
0.770344	0.237942
0.77064	0.237942
0.770936	0.240734
0.771233	0.24052
0.771529	0.241593
0.771826	0.241808
0.772122	0.241808
0.772418	0.243956
0.772715	0.237942
0.773011	0.246748
0.773308	0.242667
0.773604	0.240305
0.7739	0.237727
0.774197	0.241593
0.774493	0.240949
0.77479	0.239016
0.775086	0.239446
0.775382	0.241164
0.775679	0.239875
0.775975	0.241808
0.776272	0.239231
0.776568	0.239875
0.776864	0.241808
0.777161	0.242453
0.777457	0.240949
0.777754	0.241379
0.77805	0.239446
0.778346	0.241379
0.778643	0.243312
0.778939	0.239016
0.779236	0.24052
0.779532	0.239016
0.779828	0.240949
0.780125	0.239446
0.780421	0.240734
0.780718	0.24052
0.781014	0.238587
0.78131	0.242667
0.781607	0.23966
0.781903	0.241379
0.7822	0.242882
0.782496	0.23966
0.782792	0.240949
0.783089	0.241164
0.783385	0.241593
0.783682	0.242453
0.783978	0.240734
0.784274	0.239875
0.784571	0.24052
0.784867	0.242023
0.785164	0.240305
0.78546	0.240949
0.785756	0.239016
0.786053	0.240734
0.786349	0.242453
0.786646	0.239446
0.786942	0.241379
0.787238	0.240949
0.787535	0.24052
0.787831	0.242882
0.788128	0.241593
0.788424	0.23966
0.78872	0.241808
0.789017	0.240734
0.789313	0.241164
0.78961	0.240734
0.789906	0.242882
0.790202	0.241164
0.790499	0.23966
0.790795	0.239875
0.791092	0.241808
0.791388	0.241164
0.791684	0.240949
0.791981	0.240949
0.792277	0.241808
0.792574	0.241379
0.79287	0.242238
0.793166	0.24009
0.793463	0.246104
0.793759	0.24503
0.794056	0.240734
0.794352	0.240305
0.794648	0.240949
0.794945	0.241808
0.795241	0.242882
0.795538	0.241379
0.795834	0.240734
0.79613	0.242882
0.796427	0.239446
0.796723	0.241593
0.79702	0.240734
0.797316	0.240305
0.797612	0.241593
0.797909	0.23966
0.798205	0.24009
0.798502	0.242667
0.798798	0.242453
0.799094	0.241808
0.799391	0.239446
0.799687	0.243312
0.799984	0.240305
0.80028	0.240305
0.800576	0.240305
0.800873	0.242023
0.801169	0.239875
0.801466	0.242453
0.801762	0.239231
0.802058	0.240949
0.802355	0.239446
0.802651	0.242667
0.802948	0.239016
0.803244	0.240734
0.80354	0.242238
0.803837	0.241593
0.804133	0.241164
0.80443	0.23966
0.804726	0.23966
0.805022	0.242023
0.805319	0.24052
0.805615	0.243526
0.805912	0.244386
0.806208	0.242238
0.806504	0.240305
0.806801	0.241164
0.807097	0.239875
0.807394	0.241164
0.80769	0.240305
0.807986	0.241379
0.808283	0.241379
0.808579	0.241593
0.808876	0.238157
0.809172	0.240734
0.809468	0.238157
0.809765	0.24009
0.810061	0.240305
0.810358	0.240305
0.810654	0.24052
0.81095	0.240305
0.811247	0.239875
0.811543	0.244386
0.81184	0.240734
0.812136	0.241593
0.812432	0.242023
0.812729	0.240305
0.813025	0.239446
0.813322	0.242453
0.813618	0.24052
0.813914	0.240305
0.814211	0.242667
0.814507	0.239231
0.814804	0.241379
0.8151	0.23966
0.815396	0.2446
0.815693	0.240949
0.815989	0.243312
0.816286	0.242882
0.816582	0.241164
0.816878	0.239875
0.817175	0.241379
0.817471	0.242882
0.817768	0.241164
0.818064	0.240305
0.81836	0.241379
0.818657	0.243097
0.818953	0.240305
0.81925	0.240305
0.819546	0.240949
0.819842	0.238372
0.820139	0.241379
0.820435	0.239016
0.820732	0.241379
0.821028	0.241379
0.821324	0.24009
0.821621	0.242882
0.821917	0.241379
0.822214	0.241593
0.82251	0.240305
0.822806	0.23966
0.823103	0.241164
0.823399	0.240949
0.823696	0.240305
0.823992	0.24052
0.824288	0.240305
0.824585	0.242882
0.824881	0.242667
0.825178	0.241379
0.825474	0.240734
0.82577	0.24052
0.826067	0.241379
0.826363	0.239016
0.82666	0.239875
0.826956	0.238587
0.827252	0.241379
0.827549	0.241379
0.827845	0.241164
0.828142	0.24009
0.828438	0.242667
0.828734	0.238587
0.829031	0.239016
0.829327	0.240305
0.829624	0.241164
0.82992	0.24052
0.830216	0.242023
0.830513	0.240949
0.830809	0.23966
0.831106	0.241379
0.831402	0.24052
0.831698	0.24052
0.831995	0.241593
0.832291	0.243097
0.832588	0.23966
0.832884	0.238801
0.83318	0.241164
0.833477	0.239446
0.833773	0.241164
0.83407	0.242453
0.834366	0.243312
0.834662	0.248252
0.834959	0.239016
0.835255	0.238801
0.835552	0.240305
0.835848	0.239446
0.836144	0.240949
0.836441	0.240305
0.836737	0.242882
0.837034	0.240734
0.83733	0.241379
0.837626	0.240949
0.837923	0.244171
0.838219	0.237942
0.838516	0.24009
0.838812	0.242453
0.839108	0.241808
0.839405	0.239446
0.839701	0.24052
0.839998	0.239446
0.840294	0.242023
0.84059	0.241808
0.840887	0.242238
0.841183	0.241379
0.84148	0.242453
0.841776	0.243312
0.842072	0.241164
0.842369	0.240734
0.842665	0.243526
0.842962	0.239875
0.843258	0.241593
0.843554	0.241379
0.843851	0.240305
0.844147	0.241808
0.844444	0.241808
0.84474	0.241808
0.845036	0.240305
0.845333	0.241593
0.845629	0.242023
0.845926	0.241164
0.846222	0.241164
0.846518	0.243526
0.846815	0.238801
0.847111	0.239875
0.847408	0.241379
0.847704	0.24009
0.848	0.242453
0.848297	0.240734
0.848593	0.241593
0.84889	0.240734
0.849186	0.241808
0.849482	0.24052
0.849779	0.241379
0.850075	0.241379
0.850372	0.239875
0.850668	0.241164
0.850964	0.241164
0.851261	0.240734
0.851557	0.239446
0.851854	0.23966
0.85215	0.239875
0.852446	0.239016
0.852743	0.242238
0.853039	0.24052
0.853336	0.241164
0.853632	0.242453
0.853928	0.242238
0.854225	0.241808
0.854521	0.239446
0.854818	0.244815
0.855114	0.247178
0.85541	0.240949
0.855707	0.239446
0.856003	0.24009
0.8563	0.239446
0.856596	0.243312
0.856892	0.241379
0.857189	0.241164
0.857485	0.239875
0.857782	0.240949
0.858078	0.240734
0.858374	0.240949
0.858671	0.241164
0.858967	0.240734
0.859264	0.237942
0.85956	0.243097
0.859856	0.241164
0.860153	0.241593
0.860449	0.240949
0.860746	0.240734
0.861042	0.24052
0.861338	0.240734
0.861635	0.239231
0.861931	0.240734
0.862228	0.24052
0.862524	0.24052
0.86282	0.24052
0.863117	0.241593
0.863413	0.242023
0.86371	0.239016
0.864006	0.242667
0.864302	0.24009
0.864599	0.242453
0.864895	0.239875
0.865192	0.241593
0.865488	0.239231
0.865784	0.239016
0.866081	0.240949
0.866377	0.243526
0.866674	0.241808
0.86697	0.241164
0.867266	0.24052
0.867563	0.23966
0.867859	0.242023
0.868156	0.24009
0.868452	0.240305
0.868748	0.240305
0.869045	0.242238
0.869341	0.241164
0.869638	0.241379
0.869934	0.238801
0.87023	0.239875
0.870527	0.238801
0.870823	0.243097
0.87112	0.241164
0.871416	0.241164
0.871712	0.241593
0.872009	0.240305
0.872305	0.242453
0.872602	0.244171
0.872898	0.24009
0.873194	0.24052
0.873491	0.240949
0.873787	0.237298
0.874084	0.240734
0.87438	0.241808
0.874676	0.241593
0.874973	0.240734
0.875269	0.244386
0.875566	0.243741
0.875862	0.239875
0.876158	0.241593
0.876455	0.241164
0.876751	0.24052
0.877048	0.241379
0.877344	0.238801
0.87764	0.241164
0.877937	0.239446
0.878233	0.241379
0.87853	0.241164
0.878826	0.240949
0.879122	0.243097
0.879419	0.240734
0.879715	0.242453
0.880012	0.239231
0.880308	0.240949
0.880604	0.239016
0.880901	0.241808
0.881197	0.238801
0.881494	0.240305
0.88179	0.239875
0.882086	0.241164
0.882383	0.23966
0.882679	0.244171
0.882976	0.240305
0.883272	0.23966
0.883568	0.240734
0.883865	0.239231
0.884161	0.238157
0.884458	0.24009
0.884754	0.24009
0.88505	0.24009
0.885347	0.238587
0.885643	0.23966
0.88594	0.241379
0.886236	0.241593
0.886532	0.240305
0.886829	0.240734
0.887125	0.242023
0.887422	0.240734
0.887718	0.24009
0.888014	0.241379
0.888311	0.242238
0.888607	0.242238
0.888904	0.240734
0.8892	0.238801
0.889496	0.241164
0.889793	0.238801
0.890089	0.240949
0.890386	0.240734
0.890682	0.23966
0.890978	0.242023
0.891275	0.241808
0.891571	0.2446
0.891868	0.241379
0.892164	0.242238
0.89246	0.24052
0.892757	0.238587
0.893053	0.240305
0.89335	0.242453
0.893646	0.240734
0.893942	0.238801
0.894239	0.239446
0.894535	0.241379
0.894832	0.241593
0.895128	0.239875
0.895424	0.241808
0.895721	0.243312
0.896017	0.244815
0.896314	0.242453
0.89661	0.239875
0.896906	0.242667
0.897203	0.240305
0.897499	0.239875
0.897796	0.240734
0.898092	0.24009
0.898388	0.23966
0.898685	0.239231
0.898981	0.241379
0.899278	0.239016
0.899574	0.24052
0.89987	0.241164
0.900167	0.241808
0.900463	0.239446
0.90076	0.243526
0.901056	0.241593
0.901352	0.240949
0.901649	0.238587
0.901945	0.238372
0.902242	0.24009
0.902538	0.241593
0.902834	0.239231
0.903131	0.241164
0.903427	0.242453
0.903724	0.242238
0.90402	0.242453
0.904316	0.241593
0.904613	0.243741
0.904909	0.24009
0.905206	0.241379
0.905502	0.243097
0.905798	0.238801
0.906095	0.239446
0.906391	0.242023
0.906688	0.242882
0.906984	0.241164
0.90728	0.23966
0.907577	0.242667
0.907873	0.239875
0.90817	0.240949
0.908466	0.24009
0.908762	0.237942
0.909059	0.240734
0.909355	0.244171
0.909652	0.239016
0.909948	0.240305
0.910244	0.24009
0.910541	0.240949
0.910837	0.240949
0.911134	0.240949
0.91143	0.24009
0.911726	0.242023
0.912023	0.240734
0.912319	0.240949
0.912616	0.242023
0.912912	0.239016
0.913208	0.240949
0.913505	0.24052
0.913801	0.243956
0.914098	0.241808
0.914394	0.242238
0.91469	0.242023
0.914987	0.240949
0.915283	0.239875
0.91558	0.240305
0.915876	0.240734
0.916172	0.242453
0.916469	0.241808
0.916765	0.241593
0.917062	0.241164
0.917358	0.238801
0.917654	0.241808
0.917951	0.237942
0.918247	0.239446
0.918544	0.240734
0.91884	0.241808
0.919136	0.240734
0.919433	0.240949
0.919729	0.240734
0.920026	0.24009
0.920322	0.241164
0.920618	0.241593
0.920915	0.24009
0.921211	0.240734
0.921508	0.239446
0.921804	0.240949
0.9221	0.242667
0.922397	0.237513
0.922693	0.24009
0.92299	0.241593
0.923286	0.241808
0.923582	0.241164
0.923879	0.239231
0.924175	0.24009
0.924472	0.24009
0.924768	0.24052
0.925064	0.24009
0.925361	0.23966
